HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> D:\Emulateurs\Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:\Emulateurs\Rpcs3/dev_hdd1/
LDR: ! /dev_flash/ -> D:\Emulateurs\Rpcs3/dev_flash/
LDR: ! /dev_usb000/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /dev_usb/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//../
LDR: ! /host_root/ -> 
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /dev_flash2/ -> D:\Emulateurs\Rpcs3/dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: !  
MEM: ! Initing memory...
MEM: ! Memory initialized.
LDR: ! Function 'cellAANConnect' hooked (addr=0x6d93f0)
LDR: ! Function 'cellAANDisconnect' hooked (addr=0x6d9488)
LDR: ! Function 'cellAANAddData' hooked (addr=0x6d9520)
LDR: ! Function 'cellSurMixerGetAANHandle' hooked (addr=0x6d966c)
LDR: ! Function 'cellSurMixerSetNotifyCallback' hooked (addr=0x6d96a4)
LDR: ! Function 'cellSurMixerRemoveNotifyCallback' hooked (addr=0x6d9738)
LDR: ! Function 'cellSurMixerSurBusAddData' hooked (addr=0x6d97c8)
LDR: ! Function 'cellSurMixerGetCurrentBlockTag' hooked (addr=0x6d9878)
LDR: ! Function 'cellSurMixerChStripGetAANPortNo' hooked (addr=0x6da0d4)
LDR: ! Function 'cellSurMixerBeep' hooked (addr=0x6da110)
LDR: ! Function 'cellSurMixerChStripSetParameter' hooked (addr=0x6da4ec)
LDR: ! Function 'cellSurMixerPause' hooked (addr=0x6da7a0)
LDR: ! Function 'cellSurMixerGetTimestamp' hooked (addr=0x6dbdb8)
LDR: ! Function 'cellSurMixerSetParameter' hooked (addr=0x6dbe20)
LDR: ! Function 'cellSurMixerStart' hooked (addr=0x6dbef0)
LDR: ! Function 'cellSurMixerFinalize' hooked (addr=0x6dc1f8)
LDR: ! Function 'cellSurMixerCreate' hooked (addr=0x6dcabc)
LDR: S Function group [surmxAAN] successfully hooked
LDR: S Function group [surmixer] successfully hooked
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/ShadowMap.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/ShadowMap.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap_debug.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/terrain.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/zcull.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/zCull.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/zcull.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/zCull.shader" not found.
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
HLE: E PPU[142] Thread (ThreadPool )[0x00ea1028]cellJpgDec error: Unimplemented function: cellJpgDecCreate
HLE: W PPU[142] Thread (ThreadPool )[0x00ea101c]cellJpgDec warning: cellJpgDecOpen(mainHandle=0x0, subHandle=0xd009fe2c, src_addr=0xd009fe88, openInfo=0xd009fe20)
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W RSXThreadNV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
